herd;cow;lnscc;lnsccel
948;4721;3.09;0.17
948;4723;2.3;-1.4
949;4725;2.89;-1.93
950;4729;3.56;1.16
950;4730;4.45;-0.57
950;4731;4.01;-2.62
950;4732;1.61;-1.52
950;4733;7.02;-0.57
950;4734;4.39;-0.69
950;4735;3.14;0.44
951;4737;6.35;-0.31
951;4739;3.47;-0.14
952;4740;2.71;-0.81
952;4742;4.83;-0.48
952;4743;4.88;0.5
952;4744;3.3;-2.4
952;4745;1.61;-1.61
952;4746;6.06;2.54
953;4747;4.7;1.24
954;4748;5;0.33
954;4749;5.42;0.68
955;4752;4.32;-0.33
955;4753;1.95;-0.44
956;4754;3.91;-0.62
956;4761;4.25;-1.99
957;4765;4.49;-0.17
957;4766;4.96;-0.73
957;4767;3.71;0.61
957;4768;5.26;0.57
958;4769;5.53;0.95
958;4770;3.71;1.46
958;4775;3;-0.85
959;4776;3.85;-0.81
959;4777;4.47;0.26
959;4778;2.56;-0.96
959;4779;4.06;-1.09
960;4781;3.61;0.74
960;4783;5.32;0.5
960;4784;2.56;-0.03
960;4785;1.95;-2.06
960;4786;4.61;-2.3
960;4789;4.84;1.28
960;4790;3.61;0.35
960;4795;4.9;-0.75
960;4796;3;-0.59
961;4798;4.72;0.35
961;4800;5.71;0.54
961;4802;3;-0.54
961;4803;4.29;-1.2
961;4804;2.83;-1.4
961;4805;3.22;0.08
961;4806;4.08;-1.33
961;4807;3.81;-1.09
962;4808;5.92;-1.01
962;4809;5.99;1.42
962;4810;4.92;0.87
962;4811;3.87;-0.71
962;4813;4.06;-1.2
962;4814;6.69;-0.34
963;4817;3.64;-0.67
963;4818;3.81;-0.17
963;4819;4.14;-1.3
964;4820;3.04;-1.93
964;4821;5.23;0.88
965;4822;3.64;-1.37
965;4823;6;0.14
966;4824;5.53;-0.51
966;4825;3.3;-1.87
966;4826;4.63;-0.69
966;4827;4.85;0.68
966;4829;4.68;-0.87
966;4830;2.3;-1.56
966;4832;4.44;2.38
967;4834;3.09;-1.52
968;4836;6.75;1.18
968;4837;5.38;1.24
968;4839;4.87;-1.93
968;4840;7.68;1.14
968;4841;6.2;1.07
969;4842;5.65;2.98
969;4843;3.4;-0.87
969;4844;4.65;-1.06
969;4845;3.22;-0.26
969;4846;2.83;0.19
969;4848;6.99;-1.87
970;4849;4.45;1.14
970;4850;2.89;1.05
970;4852;3.47;-0.56
971;4853;2.94;-1.27
971;4854;2.77;3.29
971;4856;2.83;-1.3
971;4857;5.03;0.59
971;4859;4.41;-1.2
971;4861;6.65;0.93
972;4863;4.33;-0.21
972;4864;3.04;-1.2
972;4865;3.3;0.04
972;4866;3.69;-1.06
973;4870;3.76;-2.62
973;4871;4.13;-0.15
973;4872;3.43;2.42
973;4873;5.45;-0.51
974;4874;5.85;1.15
974;4875;5.49;2.18
974;4878;3.97;-0.31
974;4879;3.18;-0.04
974;4880;4.58;1.96
974;4882;4.03;0.39
975;4883;2.48;-1.06
975;4884;4.84;-0.31
975;4885;3.26;-1.3
975;4886;3;-1.33
975;4887;5.06;1.04
975;4888;6.13;3.04
975;4889;3.76;0.03
975;4890;4.62;0.41
976;4893;4.19;-1.56
976;4894;7.33;1.35
976;4897;3.58;-0.25
978;4900;2.08;1.7
978;4901;3.61;-0.05
978;4902;4.38;-1.14
978;4903;4.73;0
978;4905;2.2;-0.77
979;4907;3.61;0.94
981;4911;5.35;2.92
981;4912;3.89;-0.75
982;4914;5.68;0.37
982;4916;4.04;-2.4
982;4917;3.3;-1.7
982;4918;2.83;-2.5
982;4919;4.01;-1.37
983;4921;3.5;0.12
983;4923;2.77;-1.33
984;4924;4.16;-1.48
984;4925;3.87;1.48
984;4926;3.33;-1.17
985;4927;2.83;0.63
985;4928;2.71;0.19
987;4933;3.37;-1.37
987;4934;2.4;-1.01
987;4935;3;2.82
987;4936;3.18;0.14
987;4937;7.19;-1.61
987;4938;2.77;-2.06
987;4939;5.58;0.57
987;4940;3;1.93
987;4941;2.48;-1.99
987;4942;5.01;-0.94
987;4943;7.82;0.45
987;4944;6.09;0.85
987;4945;2.4;-1.12
987;4946;6.03;-0.77
987;4947;4.41;-0.73
987;4948;2.77;-1.27
987;4949;2.83;-1.06
987;4950;3.18;1.7
988;4951;3.22;-1.23
988;4953;4.06;0.07
988;4954;2.56;-1.06
988;4955;2.71;-0.79
988;4956;2.89;-1.3
988;4957;2.83;-1.33
989;4958;5.97;-0.56
989;4960;4.3;-0.4
989;4962;4.13;-1.14
989;4963;3.76;-0.99
990;4964;5.36;0.17
991;4967;5.6;2.54
991;4968;2.89;0.29
991;4969;3.09;-0.25
991;4970;3.43;-0.1
992;4973;6.56;-2.3
993;4976;4.65;-1.06
994;4978;3.64;-0.66
994;4980;3.99;-1.14
994;4982;3.81;2.91
995;4983;3.18;-1.2
995;4986;4.96;-0.37
995;4987;3.33;-0.66
995;4988;2.77;-2.91
996;4989;6.2;2.94
996;4990;3.3;2.81
996;4992;3.14;0.32
997;4994;3.22;1.77
997;4995;3.74;-0.66
997;4996;4.11;-0.5
998;4997;4.22;2.58
998;4998;6.37;-1.87
999;4999;4.98;0.26
999;5001;3.69;-0.79
999;5002;3.09;2.83
999;5005;3.85;-0.59
1000;5007;7.13;0.14
1000;5008;2.64;-1.61
1000;5009;3;-0.85
1000;5011;3.58;-0.04
1000;5012;3;-1.76
1001;5013;4.06;0.06
1001;5014;2.4;-0.83
1001;5015;4.37;-0.87
1001;5016;3.97;1.18
1002;5017;3.93;-0.12
1002;5018;3.43;-0.79
1002;5019;4.55;0.32
1002;5020;5.82;0.06
1002;5021;3.53;-1.33
1002;5022;5.11;1.65
1002;5023;4.42;-0.17
1002;5024;2.77;-0.44
1002;5025;7.47;0.86
1003;5026;3.93;0.66
1004;5027;5.45;0.52
1004;5028;5.12;0.26
1004;5029;4.01;0.18
1004;5030;3.3;-0.54
1004;5031;5.65;-1.3
1004;5032;4.99;-0.08
1004;5033;3;-1.23
1005;5035;3.78;2.94
1005;5037;2.71;-3.09
1005;5038;3.83;-0.71
1006;5039;5.15;-0.87
1006;5040;4.13;1.89
1006;5041;6.82;1.25
1006;5042;3.3;-0.87
1006;5043;3.22;-1.12
1006;5044;4.47;-0.64
1006;5045;3.14;-0.96
1007;5047;4.3;0.51
1007;5048;3.61;2.07
1007;5051;3.4;-1.37
1008;5052;4.6;1.11
1008;5053;6.98;-2.14
1008;5054;3.93;1.65
1008;5055;4.67;-2.3
1008;5057;4.88;1.55
1008;5058;4.45;-3.09
1008;5059;6.08;-0.33
1009;5061;3.95;1.29
1010;5063;3.04;2.38
1010;5064;2.83;-0.06
1010;5065;4.19;0.42
1010;5067;3.3;-0.83
1010;5073;2.08;-0.41
1010;5074;4.19;-1.2
1011;5075;3.22;-1.27
1011;5076;2.08;-0.62
1011;5077;3.93;0.24
1011;5078;3.91;-1.06
1011;5079;4.69;-1.23
1011;5080;3.58;-2.4
1011;5081;1.61;-0.99
1012;5082;3.22;-1.66
1012;5083;3.56;2.73
1013;5084;4.2;-1.61
1013;5085;3.69;0.56
1013;5086;3.71;1.5
1013;5087;5.7;-3.09
1013;5088;3.09;-1.09
1013;5089;3.09;0.26
1014;5090;3.14;-0.57
1014;5091;2.2;0.39
1014;5092;1.95;-0.92
1015;5094;3.22;-1.44
1015;5095;3.74;-0.75
1015;5096;3.22;-1.27
1015;5099;4.32;-0.5
1015;5100;2.94;0.89
1015;5101;2.89;-0.29
1015;5102;2.48;-0.75
1015;5104;2.48;-1.56
1016;5105;4.39;2.03
1016;5106;4.2;1.85
1016;5107;2.48;-0.89
1016;5108;3.95;-0.67
1016;5109;3.93;1.19
1016;5110;3.04;-0.87
1016;5112;2.94;-0.16
1017;5113;5.36;2.96
1018;5114;4.93;0.1
1018;5115;4.96;0.9
1019;5119;1.95;-1.87
1019;5120;2.83;0.19
1020;5121;3.3;0.38
1020;5122;3.09;0.19
1020;5123;2.89;-0.71
1020;5126;2.83;-2.91
1020;5127;3.97;1.19
1020;5128;4.22;2.23
1021;5129;5.12;-2.62
1021;5130;2.56;0.85
1021;5132;3.95;-0.66
1022;5133;4.57;-2.3
1022;5134;2.3;-1.87
1023;5135;4.04;-1.2
1024;5139;4.47;0.28
1025;5142;6.51;2.7
1025;5143;4.8;-0.51
1025;5144;6.06;-0.17
1025;5145;4.25;3.13
1025;5147;5.47;0.47
1026;5150;3.95;0.44
1026;5152;1.61;-1.06
1026;5153;5.11;-0.31
1027;5156;3.09;-1.04
1027;5157;3.66;-1.52
1027;5158;1.95;1.52
1028;5159;4.36;-0.83
1028;5161;3.58;0.74
1028;5162;3.37;-0.57
1028;5163;3.89;1.48
1028;5164;6.53;-1.66
1028;5165;3.09;0.12
1028;5166;4.08;2.6
1028;5167;6.19;1.13
1028;5168;5.92;-0.53
1028;5169;4.48;0.62
1028;5170;4.2;-1.56
1028;5171;4.39;-1.87
1028;5172;4.68;-0.01
1028;5173;1.95;-1.76
1029;5174;3.09;-1.17
1029;5175;6.64;2
1029;5176;4.72;0.43
1029;5177;2.77;-1.44
1029;5178;3.83;-0.45
1029;5179;3.04;-1.61
1030;5181;3.26;-1.66
1031;5182;7.97;-0.69
1031;5183;4.32;-0.13
1031;5184;3.64;0.92
1031;5185;6.46;-2.5
1032;5186;3.33;-1.12
1032;5187;3.56;-1.09
1033;5188;5.67;2.72
1033;5189;6.54;1.02
1033;5190;2.94;-1.48
1033;5192;2.89;0.48
1034;5195;2.64;1.05
1034;5197;1.61;-0.36
1034;5198;3.5;-1.3
1034;5199;2.77;-0.57
1034;5200;2.3;-1.4
1034;5201;2.77;-2.5
1034;5203;1.95;-0.33
1034;5204;4.43;-0.03
1034;5206;3.09;-1.2
1035;5207;4.5;-0.73
1035;5208;4.3;-1.2
1036;5211;3.64;0.33
1037;5212;4.33;1.49
1038;5215;3.26;-1.44
1038;5217;2.2;-2.62
1038;5218;3.04;-1.61
1038;5219;5.61;-2.75
1038;5220;3.22;1.18
1039;5221;3.18;-1.23
1039;5222;3.95;-1.01
1040;5223;2.94;-0.89
1040;5224;3.99;0.57
1040;5225;3.64;-1.06
1041;5226;4.7;0.94
1041;5227;3.47;-1.27
1041;5228;5.79;0.84
1041;5229;3.58;0.45
1041;5230;5.7;0.85
1041;5233;4.71;0.24
1041;5234;5.82;1.42
1041;5236;3.3;0.3
1041;5237;4.49;2.69
1041;5239;4.44;1.52
1042;5240;3.22;0.58
1042;5242;3.85;0.59
1042;5243;3.18;-2.3
1042;5244;4.93;0.12
1043;5245;3.93;0.14
1043;5246;4.41;-0.64
1043;5248;3.99;0.33
1044;5250;4.78;-0.87
1044;5252;4.39;-1.52
1044;5253;5;-0.34
1044;5254;2.89;-2.14
1044;5257;3.04;-1.56
1044;5258;3.83;-0.48
1045;5259;2.48;1.15
1046;5262;3.91;-0.13
1046;5263;3.43;-0.89
1046;5264;3.71;-1.09
1046;5265;3.09;1.28
1046;5266;3.53;0.04
1046;5268;3.09;-1.09
1046;5269;3.4;-0.1
1046;5271;3.18;-1.3
1046;5272;3.47;-2.14
1046;5273;3.83;-1.93
1046;5274;5.24;-0.36
1047;5275;2.56;-1.61
1047;5276;3.22;-0.48
1047;5277;2.94;-1.04
1047;5278;3.3;0.09
1047;5280;4.85;-2.14
1047;5281;3.37;1.85
1048;5283;4.23;-2.22
1048;5284;6.19;-0.71
1048;5285;3.69;-1.06
1048;5286;3.61;0.37
1048;5287;3.47;0.32
1048;5288;3.18;-1.04
1049;5289;6.37;1.74
1049;5290;2.83;-1.37
1049;5291;3.61;-0.06
1050;5292;2.64;0.19
1050;5293;2.3;-1.99
1050;5294;2.56;-2.14
1050;5295;6.8;2.98
1051;5298;3.47;-0.79
1051;5299;3.18;-1.12
1051;5300;2.83;-1.93
1051;5301;4.04;0.34
1051;5302;4.75;0.69
1051;5303;2.77;-0.61
1051;5304;3.37;-0.29
1051;5305;3.47;-1.23
1052;5307;2.94;0.3
1053;5314;3.37;-2.75
1053;5315;2.4;-2.5
1053;5316;3.37;-0.67
1053;5317;3.61;-0.61
1053;5318;4.04;-0.69
1053;5319;3.26;0.1
1055;5323;7.41;0.78
1055;5324;3.56;-1.3
1055;5325;3.85;1.03
1055;5326;3.71;-1.23
1056;5327;2.48;-1.93
1056;5328;3.66;-1.33
1056;5329;3.95;-1.87
1056;5330;2.71;-1.81
1056;5332;3.3;1.08
1056;5333;2.2;-2.5
1056;5334;2.48;-1.01
1056;5335;2.4;-0.57
1057;5336;3;0.26
1057;5337;3.89;-1.87
1058;5338;2.08;1.21
1059;5341;8.31;-2.3
1059;5342;3.61;0.22
1059;5343;4.37;2.02
1059;5344;3.97;-0.87
1059;5345;4.6;1.6
1060;5346;5.44;-0.92
1060;5347;5.78;-1.93
1060;5348;4.14;-1.27
1061;5349;3;-1.3
1061;5350;4.28;-0.03
1061;5351;4.14;0.72
1061;5352;4.38;0.46
1061;5353;3.33;1.13
1061;5354;5.6;0.06
1061;5355;2.71;-1.76
1062;5356;3.3;-1.48
1062;5357;5.02;1.29
1062;5358;3.14;-0.01
1062;5359;4.17;2.09
1062;5360;4.23;1.01
1062;5361;3.18;-2.5
1063;5362;3.61;-1.61
1063;5363;3.99;0.44
1063;5364;3.37;-1.76
1063;5365;3.64;1.06
1063;5366;3.26;-0.64
1063;5367;2.89;-2.22
1063;5368;3.22;-2.14
1064;5369;2.48;-1.3
1064;5370;2.71;-0.94
1064;5371;2.4;0.2
1064;5372;3.78;1.71
1064;5374;5.46;2.37
1064;5376;2.48;-0.16
1065;5377;3.64;-1.09
1065;5378;2.83;-1.48
1065;5379;3.74;-1.87
1065;5380;6.78;-0.14
1065;5381;3.85;-1.93
1065;5382;3.43;1.36
1065;5383;4.03;1.99
1065;5384;3.18;-0.1
1066;5387;3.37;-0.64
1066;5388;3.18;-0.23
1066;5389;3.97;-0.34
1066;5390;3.33;-1.12
1067;5391;4.7;-0.38
1067;5392;3.14;0.76
1068;5394;3.76;-0.53
1068;5396;3.43;-0.13
1068;5397;3.5;-1.09
1068;5398;3.66;-2.06
1069;5399;3.26;1.09
1069;5400;3.83;0.83
1069;5401;3.78;-1.09
1069;5402;4.19;-0.56
1069;5406;3.3;-0.34
1069;5408;4.23;2.17
1070;5409;4.56;1.18
1070;5410;4.8;-0.87
1070;5411;2.56;0.54
1070;5412;2.83;-2.3
1070;5413;2.83;-2.06
1070;5414;3.4;1.23
1070;5417;2.3;2.07
1070;5418;8.25;2.72
1071;5419;2.71;-1.61
1071;5421;3.58;0.6
1071;5423;2.71;-1.09
1071;5424;1.61;-2.91
1071;5426;3.5;0.03
1072;5427;2.71;0.76
1072;5428;5.48;-0.04
1072;5429;2.64;-0.57
1072;5430;3.04;-1.7
1073;5431;4.8;-1.17
1073;5433;3.33;-0.99
1073;5435;3;-1.33
1073;5437;2.64;0.09
1074;5444;4.74;-1.52
1074;5445;3.5;-1.17
1075;5446;3.43;0.34
1075;5447;3.74;1.44
1075;5448;3.69;1.65
1076;5453;3.33;-0.67
1076;5456;5.39;1.12
1077;5457;3.85;0.64
1077;5458;3.61;-1.14
1077;5459;4.91;-0.48
1077;5460;4.2;-0.2
1078;5461;4.03;1.05
1078;5462;3.26;1.12
1078;5463;6.5;2.05
1079;5466;4.95;-1.76
1079;5467;4.14;0.12
1079;5468;3;-0.79
1079;5469;3.14;-1.04
1080;5470;4.36;2.29
1080;5471;4.84;-0.34
1080;5472;5.25;2
1081;5473;6.72;-0.62
1081;5474;6.41;-0.61
1082;5475;3.53;0.3
1082;5476;5.28;1.46
1082;5477;2.4;1.12
1082;5478;4.67;0.02
1082;5479;2.3;-1.87
1082;5480;2.83;-1.76
1082;5481;4.42;-0.75
1082;5482;4.41;1.39
1083;5483;2.2;0.35
1083;5484;4.06;-1.61
1083;5485;3.14;-0.48
1084;5487;2.94;-0.1
1084;5489;2.94;0.36
1084;5492;3.56;2.7
1085;5493;2.4;-1.93
1086;5494;2.2;-1.09
1086;5495;3.47;-1.06
1086;5496;3.37;-1.52
1086;5497;3.22;-0.03
1086;5498;3.4;-1.48
1086;5499;4.06;-0.57
1087;5502;2.71;-2.5
1087;5503;3.53;-0.75
1088;5504;3.09;-2.14
1088;5505;5.45;1.93
1088;5506;2.71;2.08
1088;5507;4.22;-3.09
1088;5509;3.61;-0.92
1089;5510;2.64;0.51
1089;5511;4.52;-0.99
1089;5512;6.88;-1.17
1089;5513;4.88;1.31
1090;5516;4.84;0.92
1090;5517;3.69;-0.83
1090;5518;3.47;-2.22
1090;5520;3.33;3.05
1090;5522;3.14;-1.56
1090;5523;3.87;-0.54
1090;5524;2.2;-0.85
1091;5525;4.28;-0.81
1091;5526;6.35;-0.07
1091;5527;3.53;-0.81
1091;5528;3.33;-1.04
1091;5529;3.18;2.71
1092;5534;4.37;0.42
1092;5536;7.67;-0.96
1092;5539;2.71;0.81
1093;5541;4.26;-0.41
1095;5543;3.81;-0.62
1095;5544;4.36;-0.83
1095;5545;5.86;0.48
1095;5546;3.26;-0.69
1096;5547;3.61;1.78
1096;5548;4.5;-0.44
1096;5549;3.14;-1.48
1096;5550;3.33;-1.7
1096;5551;3.61;-0.85
1096;5553;2.83;-2.5
1097;5554;3.85;1.64
1098;5555;3.47;1.42
1098;5556;5.67;-1.76
1098;5557;5.95;0.75
1099;5558;5.2;0.34
1099;5561;5.24;0
1100;5566;2.94;-0.51
1100;5567;2.94;-2.5
1101;5569;6.89;3.48
1102;5571;2.77;-0.38
1103;5573;3.85;-1.7
1103;5574;4.44;-0.21
1103;5575;3.04;-1.56
1104;5576;5.62;1.5
1104;5578;5.06;-0.08
1104;5580;4.34;-1.99
1104;5581;5.78;1.58
1104;5582;3.81;-2.06
1104;5584;3.53;-0.4
1104;5586;5.43;-0.61
1105;5587;3.47;-0.81
1105;5588;4.76;-1.3
1105;5589;3.04;-1.87
1106;5590;3.5;-2.06
1106;5592;5.05;1.55
1107;5593;7.07;0.43
1107;5595;3.78;-0.41
1107;5596;4.01;-0.44
1107;5597;4.79;0.18
1107;5598;2.64;-0.48
1107;5601;6.85;1.86
1107;5602;3.83;-0.42
1108;5605;5.84;0.3
1108;5606;6.64;-1.87
1109;5609;3.93;-1.76
1109;5610;3;-0.89
1109;5611;5.57;0.49
1110;5612;6.5;1.77
1110;5613;3.64;-1.37
1112;5616;5.86;-1.04
1112;5617;4.55;-2.62
1112;5618;3.66;-0.5
1112;5620;5.83;0.05
1113;5622;7.22;0.97
1113;5623;5.25;-2.3
1113;5625;2.08;-0.31
1114;5628;4.47;0.76
1114;5629;3.14;-1.76
1114;5630;3.47;-1.3
1116;5632;3.14;-0.45
1117;5633;5.44;-0.83
1117;5634;4.79;1.19
1117;5635;3.47;-1.48
1117;5637;4.29;-0.08
1117;5638;2.94;-0.71
1117;5639;3.37;-0.51
1117;5640;2.2;-0.99
1118;5642;3.87;-1.81
1118;5643;2.94;-0.94
1119;5644;4.33;-1.44
1119;5645;4.73;1.78
1119;5646;4.45;-0.66
1119;5647;3.97;-1.33
1119;5648;3.26;-1.52
1120;5649;3.14;-1.61
1120;5650;5;-2.14
1120;5651;2.56;-1.76
1122;5654;3.81;-0.81
1122;5655;2.71;2.19
1122;5656;3.64;-0.54
1122;5657;4.84;0.85
1122;5658;3.74;0.01
1123;5659;5.81;0.05
1123;5660;4.74;1.14
1124;5661;3.58;0.44
1124;5662;4.41;-0.37
1124;5663;4.75;-0.53
1124;5664;3.87;0.3
1124;5665;2.71;-0.05
1125;5666;3.14;2.62
1125;5667;3.14;0.15
1125;5668;4.06;-0.37
1125;5669;4.19;2.88
1125;5670;2.89;-0.44
1125;5672;3.61;0.04
1126;5674;7.83;2.55
1126;5675;3.58;-0.56
1127;5677;5.2;-1.76
1129;5679;6.08;0.61
1131;5681;3.09;-1.12
1131;5682;1.95;0.66
1131;5684;3.22;-1.23
1131;5685;2.89;-1.7
1131;5686;3.61;3.25
1131;5687;2.64;-1.04
1131;5688;4.25;-1.17
1132;5689;4.64;0.41
1132;5690;4.61;0.79
1132;5692;3.14;2.11
1132;5695;2.89;-2.22
1133;5696;3.3;0.64
1134;5697;3.58;1.19
1135;5699;2.94;-1.06
1135;5700;3.3;1.7
1135;5701;3.14;-0.83
1135;5702;3;-1.2
1135;5703;4.48;-0.08
1136;5704;3.69;0.3
1136;5705;3.33;-1.3
1136;5706;3.37;0.56
1136;5708;5.47;0.7
1137;5709;3.3;-1.3
1137;5710;5.2;0.88
1137;5711;5.93;-0.42
1138;5713;3.09;-0.81
1138;5715;5;0.42
1139;5716;4.06;-1.4
1139;5717;5.65;0.61
1139;5718;5.2;-1.14
1140;5719;4.8;-0.96
1140;5720;3.87;-1.48
1141;5722;5.57;-0.22
1141;5723;4.22;-1.81
1141;5724;4.48;-0.22
1141;5725;7.26;0.44
1141;5727;6.17;1.47
1141;5728;3.85;-2.75
1142;5729;4.13;-0.92
1143;5731;4.8;1.04
1143;5732;3.3;-1.01
1143;5733;2.64;-1.27
1143;5734;4.32;-1.7
1143;5735;2.83;-0.99
1143;5736;2.4;-0.33
1144;5737;3.99;1.13
1144;5738;5.45;0.92
1145;5739;3.69;-1.06
1145;5740;3.66;-0.56
1145;5742;3.95;-1.52
1145;5743;3.69;0.47
1146;5744;5.2;0.21
1146;5745;3.87;0.49
1146;5746;6.07;1.11
1146;5747;3.14;-0.89
1146;5748;3.47;-0.81
1147;5751;4.14;0.17
1147;5752;6.34;0.61
1147;5753;8.25;1.69
1147;5754;6.11;0.45
1148;5755;5.88;1.56
1149;5756;5.78;2.73
1149;5758;4.32;-0.87
1149;5759;3.3;-1.33
1149;5760;3.61;-0.73
1150;5761;7.51;-0.57
1150;5762;4.04;-1.04
1150;5763;4.76;-0.61
1150;5764;3.61;-1.4
1151;5765;4.26;-0.89
1151;5766;5.15;-0.41
1152;5767;3.69;0.75
1152;5768;4.5;2.11
1152;5769;2.89;-1.23
1152;5770;3.71;0.73
1152;5771;3.47;-0.92
1152;5772;4.17;0.14
1153;5773;4.08;-0.45
1153;5774;3.37;0.55
1153;5775;3.83;-1.37
1153;5776;4.3;2.33
1153;5777;3.53;-0.73
1154;5778;5.85;0.63
1155;5783;5.55;1.27
1155;5784;3.64;1.2
1155;5785;6.96;-0.73
1156;5787;3.4;-1.99
1156;5788;3.81;-0.38
1156;5789;6.11;-0.53
1156;5790;2.64;-0.83
1156;5791;4.75;-0.57
1157;5792;3.4;-1.52
1157;5793;4.01;0.8
1157;5794;3.14;-0.37
1157;5795;8.3;3.28
1157;5797;4.14;1.51
1158;5799;4.89;0.5
1159;5801;3.66;-0.16
1160;5802;6.62;-0.26
1161;5804;4.34;0.56
1161;5805;3.4;-0.66
1161;5806;3.3;-0.57
1161;5807;5.66;3.8
1161;5808;3.22;0.41
1161;5809;5.72;-0.34
1161;5810;4.23;-0.59
1162;5811;5.11;1.11
1162;5812;4.55;-0.34
1162;5813;5.35;1.49
1162;5814;3.18;-1.14
1162;5815;4.38;0.41
1162;5816;4.09;-0.19
1162;5817;4.36;1.1
1162;5818;4.25;-0.56
1163;5821;3;-0.4
1163;5822;3.74;-1.7
1163;5824;2.64;-1.93
1163;5826;3;-2.4
1164;5828;3.5;1.08
1164;5829;3.22;-1.23
1164;5830;3.3;-0.19
1164;5831;4.6;-0.38
1165;5832;4.58;-0.15
1165;5834;3.33;0.53
1165;5835;5.29;-0.08
1166;5837;4.72;-0.45
1166;5838;4.04;0.12
1166;5839;3.18;-1.48
1166;5841;2.48;-0.62
1167;5843;3.09;0.07
1167;5844;3.4;0.18
1168;5845;7.67;1.6
1168;5846;3.53;0.79
1168;5847;3.04;-0.73
1168;5848;4.51;0.68
1168;5849;6.39;3.56
1168;5850;5.11;3.28
1169;5854;3;-1.3
1169;5855;3.43;-0.87
1169;5856;3.56;-0.48
1170;5857;2.89;-1.99
1170;5858;3;-1.7
1172;5862;3.87;-0.62
1172;5864;4.14;1.1
1172;5865;4.16;-0.57
1173;5866;4.17;-0.53
1173;5867;3.26;0.83
1173;5868;3.71;2.44
1173;5869;4.19;-0.96
1174;5870;4.23;-0.17
1174;5872;6.46;-0.71
1174;5873;2.4;-0.92
1174;5875;4.11;1.8
1174;5876;2.56;-2.62
1174;5877;3;-1.23
1175;5878;4.03;2.89
1175;5880;4.33;-1.2
1176;5882;5.55;4.31
1176;5883;2.2;4.38
1177;5884;2.71;-0.73
1177;5885;3.93;0.16
1177;5886;7.35;1.34
1177;5887;4.09;-0.28
1178;5888;4.87;-1.17
1178;5889;2.77;0.39
1178;5890;4.08;-1.33
1178;5891;5.53;0.33
1179;5892;2.48;-1.99
1179;5893;2.83;0.69
1180;5894;2.71;-1.81
1181;5895;4.37;-1.52
1181;5896;4.75;2.12
1181;5897;3.4;0.1
1181;5898;3.3;-0.41
1181;5899;4.55;2.08
1181;5900;3.5;-0.12
1182;5902;4.79;0.24
1182;5903;3.53;-0.89
1182;5904;5.3;1.38
1182;5905;3.4;-0.79
1182;5906;3.26;-1.87
1182;5907;3.71;-0.57
1182;5908;6.18;-0.26
1182;5909;2.3;-1.61
1183;5911;2.08;-0.94
1183;5912;5.09;1.55
1184;5914;5.75;0.7
1184;5915;4.55;1.88
1185;5918;3.74;3.55
1186;5922;4.01;-0.1
1186;5923;4.7;0.72
1186;5924;5;-0.92
1186;5925;3.56;1.13
1187;5926;5.86;1.5
1187;5927;4.04;-0.37
1187;5928;4.41;0.36
1187;5929;4.55;0.1
1188;5932;5;0.68
1189;5933;4.51;-1.2
1189;5934;3.99;-1.01
1189;5935;7.97;2.22
1190;5936;4.45;-1.33
1190;5938;4.2;-0.87
1190;5939;2.94;-0.99
1191;5941;3.26;-1.14
1191;5943;3.97;0.75
1191;5944;3.66;0.23
1191;5945;3.91;0.49
1191;5946;3.37;-2.06
1192;5951;3.66;-0.14
1192;5952;4.54;-0.53
1193;5953;4.62;0.23
1193;5954;4.67;0.39
1193;5956;1.95;-1.56
1193;5957;4.14;1.31
1194;5958;4.62;-1.61
1194;5960;4.25;2.17
1194;5961;3.58;-0.54
1194;5962;4.93;-0.16
1195;5963;3.43;1.13
1195;5964;3.93;1.67
1195;5965;2.94;-0.27
1195;5967;3.56;0.73
1196;5968;4.23;0.57
1196;5969;5.02;0.34
1196;5970;3.3;-1.2
1196;5971;3.76;-1.93
1196;5972;4.33;-1.7
1197;5973;3.43;0.26
1197;5974;4.08;-1.06
1197;5976;3.4;0.94
1197;5978;2.71;-0.71
1197;5979;3.43;-0.15
1197;5980;3.53;-1.56
1197;5981;3.3;0.69
1197;5982;3.37;0.62
1198;5983;3.71;-0.38
1198;5984;4.44;0.67
1199;5985;3.04;-1.44
1199;5986;4.01;-0.4
1199;5987;3;-1.66
1199;5988;2.3;-0.62
1199;5989;2.56;-0.75
1199;5990;5.92;2.73
1199;5991;4.48;-1.99
1200;5993;3.58;-0.04
1200;5994;4.03;1.79
1200;5995;3.18;-1.44
1200;5996;2.89;-1.99
1201;5997;3.37;-0.44
1201;5998;5.62;0.13
1201;5999;5.7;0.72
1202;6000;4.98;-0.36
1202;6001;3.97;-0.09
1202;6002;7.32;1.26
1204;6004;4.04;-1.14
1204;6005;4.41;2.22
1204;6006;3.37;-1.76
1204;6007;5.77;-0.94
1205;6009;4.06;-0.57
1205;6011;5.12;0.18
1205;6013;3.71;-0.75
1205;6014;4.91;-0.57
1206;6015;4.91;-1.3
1206;6017;5.5;4.21
1207;6019;2.56;-0.45
1207;6020;4.11;1.28
1208;6021;3.14;-1.48
1208;6022;3.43;0.31
1208;6024;5.75;0.9
1208;6025;3.53;-0.99
1208;6026;5;0.91
1208;6027;3.81;-1.01
1208;6028;6.64;0.71
1209;6029;2.77;-0.09
1209;6030;2.94;0.59
1209;6031;3.33;-0.81
1209;6032;3.04;0.17
1209;6033;2.83;-0.2
1209;6034;4.09;1.64
